FECHA,DESCRIPCION,CREDIT/DEBIT,SALDO,MES,CATEGORIA
2025-08-05 00:00:00,COMPRA EN  TIENDA D1,-66790.0,29526809.83,2025-08,supermercado
2025-08-05 00:00:00,COMPRA EN  SUPERMERCA,-36416.0,29593599.83,2025-08,supermercado
2025-08-05 00:00:00,PAGO PSE COMUNICACION CELULAR,-133296.0,29393513.83,2025-08,servicios
2025-08-05 00:00:00,TRANSFERENCIA DESDE NEQUI,197851.0,29629975.84,2025-08,transferencia
2025-08-05 00:00:00,RETIRO CAJERO  UNIVERSIDAD IBA,-200000.0,29193513.83,2025-08,retiro
2025-08-05 00:00:00,ABONO INTERESES AHORROS,39.99,29630015.83,2025-08,intereses
2025-08-06 00:00:00,RETIRO CAJERO  ATM PLAZA DEL B,-300000.0,28748918.21,2025-08,retiro
2025-08-06 00:00:00,COMPRA EN  BBC ACQUA,-102435.0,29048918.21,2025-08,otros
2025-08-06 00:00:00,COMPRA EN  SURTIPLAZA,-42200.0,29151353.21,2025-08,supermercado
2025-08-06 00:00:00,ABONO INTERESES AHORROS,39.38,29193553.21,2025-08,intereses
2025-08-07 00:00:00,TRANSFERENCIA CTA SUC VIRTUAL,195904.0,28944822.21,2025-08,transferencia
2025-08-07 00:00:00,ABONO INTERESES AHORROS,38.31,28944860.52,2025-08,intereses
2025-08-07 00:00:00,COMPRA EN  HOMIES BUR,-71800.0,28873060.52,2025-08,otros
2025-08-07 00:00:00,COMPRA EN  BCS MULTIC,-319900.0,28553160.52,2025-08,otros
2025-08-07 00:00:00,COMPRA EN  EXITO WOW,-284860.0,28268300.52,2025-08,supermercado
2025-08-07 00:00:00,RETIRO CAJERO  CAJERO AUTO C.C,-300000.0,27968300.52,2025-08,retiro
2025-08-08 00:00:00,ABONO INTERESES AHORROS,37.22,27968337.74,2025-08,intereses
2025-08-08 00:00:00,COMPRA EN  SUPERMERCA,-31450.0,27766987.74,2025-08,supermercado
2025-08-08 00:00:00,COMPRA EN  ARTURO CAL,-169900.0,27798437.74,2025-08,otros
2025-08-08 00:00:00,COMPRA EN  PLANETA SP,-296000.0,27470987.74,2025-08,otros
2025-08-08 00:00:00,COMPRA EN  JV IBAGUE,-61600.0,27409387.74,2025-08,otros
2025-08-08 00:00:00,COMPRA EN  SUPERTIEND,-236408.0,27172979.74,2025-08,supermercado
2025-08-09 00:00:00,ABONO INTERESES AHORROS,36.8,27173016.54,2025-08,intereses
2025-08-09 00:00:00,COMPRA EN  SUPERMERCA,-305012.0,26868004.54,2025-08,supermercado
2025-08-10 00:00:00,ABONO INTERESES AHORROS,36.61,26868041.15,2025-08,intereses
2025-08-10 00:00:00,COMPRA EN  BOLD*EL SO,-142700.0,26725341.15,2025-08,entretenimiento
2025-08-11 00:00:00,PAGO PSE Mercadopago Colombia,-340000.0,25649606.28,2025-08,otros
2025-08-11 00:00:00,ABONO INTERESES AHORROS,35.13,26725376.28,2025-08,intereses
2025-08-11 00:00:00,COMPRA EN  FALABELLA,-679870.0,26045506.28,2025-08,otros
2025-08-11 00:00:00,COMPRA EN  RICOTTA TR,-55900.0,25989606.28,2025-08,otros
2025-08-12 00:00:00,COMPRA EN  KIOTO,-239355.0,25410285.07,2025-08,otros
2025-08-12 00:00:00,ABONO INTERESES AHORROS,33.79,25649640.07,2025-08,intereses
2025-08-12 00:00:00,COMPRA EN  FALABELLA,-739970.0,24670315.07,2025-08,otros
2025-08-13 00:00:00,ABONO INTERESES AHORROS,32.27,24670347.34,2025-08,intereses
2025-08-13 00:00:00,COMPRA EN  SUPERMERCA,-107700.0,24562647.34,2025-08,supermercado
2025-08-13 00:00:00,RETIRO CAJERO  ATM PLAZA DEL B,-1000000.0,23562647.34,2025-08,retiro
2025-08-14 00:00:00,PAGO DE NOMI UNIV DE IBAGUE,3706460.0,27269107.34,2025-08,ingresos
2025-08-14 00:00:00,ABONO INTERESES AHORROS,37.13,27269144.47,2025-08,intereses
2025-08-14 00:00:00,COMPRA EN  JUAN VALDE,-78900.0,27190244.47,2025-08,otros
2025-08-14 00:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-80000.0,27110244.47,2025-08,transferencia
2025-08-15 00:00:00,COMPRA EN  FARMATODO,-655615.0,26454665.27,2025-08,otros
2025-08-15 00:00:00,COMPRA EN  DROGUERIA,-141200.0,26139565.27,2025-08,medicamentos
2025-08-15 00:00:00,COMPRA EN  SONATA CAF,-148500.0,26306165.27,2025-08,otros
2025-08-15 00:00:00,COMPRA EN  SUPERMERCA,-25400.0,26280765.27,2025-08,supermercado
2025-08-15 00:00:00,ABONO INTERESES AHORROS,35.8,27110280.27,2025-08,intereses
2025-08-16 00:00:00,COMPRA EN  JUMBO ATLA,-99852.0,26039748.94,2025-08,otros
2025-08-16 00:00:00,ABONO INTERESES AHORROS,35.67,26139600.94,2025-08,intereses
2025-08-17 00:00:00,COMPRA EN  JUMBO ATLA,-197467.0,25842281.94,2025-08,otros
2025-08-18 00:00:00,ABONO INTERESES AHORROS,70.8,25842352.74,2025-08,intereses
2025-08-19 00:00:00,COMPRA EN  PAP JOHNS,-57800.0,25784552.74,2025-08,otros
2025-08-22 00:00:00,ABONO INTERESES AHORROS,141.28,25784694.02,2025-08,intereses
2025-08-23 00:00:00,ABONO INTERESES AHORROS,35.03,25784729.05,2025-08,intereses
2025-08-23 00:00:00,COMPRA EN  SUPERMERCA,-172473.0,25612256.05,2025-08,supermercado
2025-08-23 00:00:00,COMPRA EN  SUPERMERCA,-33600.0,25578656.05,2025-08,supermercado
2025-08-24 00:00:00,COMPRA EN  SUPERTIEND,-161056.0,25322094.05,2025-08,supermercado
2025-08-24 00:00:00,COMPRA EN  SUPERMERCA,-60306.0,25483150.05,2025-08,supermercado
2025-08-24 00:00:00,PAGO SUC VIRT TC MASTER PESOS,-35200.0,25543456.05,2025-08,pago_tc
2025-08-25 00:00:00,ABONO INTERESES AHORROS,69.36,25322163.41,2025-08,intereses
2025-08-26 00:00:00,RETIRO CAJERO,-200000.0,25090163.41,2025-08,retiro
2025-08-26 00:00:00,PAGO PSE COMUNICACION CELULAR,-32000.0,25290163.41,2025-08,servicios
2025-08-28 00:00:00,ABONO INTERESES AHORROS,103.11,25090266.52,2025-08,intereses
2025-08-29 00:00:00,PAGO DE NOMI UNIV DE IBAGUE,3624860.0,28715126.52,2025-08,ingresos
2025-08-29 00:00:00,ABONO INTERESES AHORROS,39.24,28715165.76,2025-08,intereses
2025-08-29 00:00:00,PAGO APP ALCANOS DE COLOMBIA,-69610.0,28645555.76,2025-08,servicios
2025-08-30 00:00:00,RETIRO CAJERO,-1000000.0,27368148.25,2025-08,retiro
2025-08-30 00:00:00,COMPRA EN  SUPERMERCA,-49503.0,28397598.25,2025-08,supermercado
2025-08-30 00:00:00,COMPRA EN  FXA SHOP M,-29450.0,28368148.25,2025-08,otros
2025-08-30 00:00:00,COMPRA EN  JUAN VALDE,-42500.0,28603093.25,2025-08,otros
2025-08-30 00:00:00,ABONO INTERESES AHORROS,37.49,28645593.25,2025-08,intereses
2025-08-30 00:00:00,COMPRA EN  SURTIPLAZA,-155992.0,28447101.25,2025-08,supermercado
2025-08-31 00:00:00,PAGO PSE COMUNICACION CELULAR,-32000.0,27266739.6,2025-08,servicios
2025-08-31 00:00:00,COMPRA EN  METRO IBAG,-69446.0,27298739.6,2025-08,supermercado
2025-08-31 00:00:00,ABONO INTERESES AHORROS,37.35,27368185.6,2025-08,intereses
2025-09-01 00:00:00,ABONO INTERESES AHORROS,36.41,27266776.01,2025-09,intereses
2025-09-01 00:00:00,COMPRA EN  SUPERMERCA,-37090.0,27229686.01,2025-09,supermercado
2025-09-01 00:00:00,COMPRA EN  TIENDA D1,-30200.0,27199486.01,2025-09,supermercado
2025-09-01 00:00:00,RETIRO CAJERO  ATM PLAZA DEL B,-500000.0,26699486.01,2025-09,retiro
2025-09-01 00:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-120000.0,26579486.01,2025-09,transferencia
2025-09-02 00:00:00,TRASLADO VIRTUAL OTROS BANCOS,-240245.0,26205094.9,2025-09,transferencia
2025-09-02 00:00:00,COMPRA EN  SURTIPLAZA,-115282.0,26445339.9,2025-09,supermercado
2025-09-02 00:00:00,ABONO INTERESES AHORROS,35.89,26579521.9,2025-09,intereses
2025-09-02 00:00:00,PAGO SUC VIRT TC MASTER PESOS,-18900.0,26560621.9,2025-09,pago_tc
2025-09-02 00:00:00,IVA COMIS TRASLADO OTROS BCOS,-1387.0,26196407.89,2025-09,intereses
2025-09-02 00:00:00,COMISION TRASLADO OTROS BANCOS,-7300.0,26197794.89,2025-09,intereses
2025-09-02 00:00:00,AJUSTE INTERES AHORROS DB,-0.01,26205094.89,2025-09,intereses
2025-09-03 00:00:00,ABONO INTERESES AHORROS,35.68,26196443.57,2025-09,intereses
2025-09-03 00:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-150000.0,26046443.57,2025-09,transferencia
2025-09-04 00:00:00,ABONO INTERESES AHORROS,35.64,26046479.21,2025-09,intereses
2025-09-04 00:00:00,COMPRA EN  SUPERMERCA,-26000.0,26020479.21,2025-09,supermercado
2025-09-05 00:00:00,ABONO INTERESES AHORROS,35.37,26020514.58,2025-09,intereses
2025-09-05 00:00:00,RETIRO CAJERO  UNIVERSIDAD IBA,-200000.0,25820514.58,2025-09,retiro
2025-09-06 00:00:00,COMPRA EN  SUPERMERCA,-171197.0,25649317.58,2025-09,supermercado
2025-09-10 00:00:00,ABONO INTERESES AHORROS,175.65,25649493.23,2025-09,intereses
2025-09-11 00:00:00,COMPRA EN  SUPERMERCA,-17538.0,25631990.34,2025-09,supermercado
2025-09-11 00:00:00,ABONO INTERESES AHORROS,35.11,25649528.34,2025-09,intereses
2025-09-12 00:00:00,COMPRA EN  SUPERMERCA,-23400.0,29315089.12,2025-09,supermercado
2025-09-12 00:00:00,RETIRO CAJERO,-900000.0,28415089.12,2025-09,retiro
2025-09-12 00:00:00,PAGO DE NOMI UNIV DE IBAGUE,3706460.0,29338450.34,2025-09,ingresos
2025-09-12 00:00:00,ABONO INTERESES AHORROS,38.78,29338489.12,2025-09,intereses
2025-09-12 00:00:00,RETIRO CAJERO  ATM PLAZA DEL B,-100000.0,28315089.12,2025-09,retiro
2025-09-13 00:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-122100.0,27474657.75,2025-09,transferencia
2025-09-13 00:00:00,COMPRA EN  SURTIPLAZA,-249650.0,27807357.75,2025-09,supermercado
2025-09-13 00:00:00,ABONO INTERESES AHORROS,37.63,28315126.75,2025-09,intereses
2025-09-13 00:00:00,COMPRA EN  LA MANSION,-50900.0,28057007.75,2025-09,otros
2025-09-13 00:00:00,COMPRA EN  TIENDA D1,-51500.0,27718857.75,2025-09,supermercado
2025-09-13 00:00:00,COMPRA EN  JV IBAGUE,-37000.0,27770357.75,2025-09,otros
2025-09-13 00:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-122100.0,27596757.75,2025-09,transferencia
2025-09-13 00:00:00,PAGO SUC VIRT TC MASTER PESOS,-207219.0,28107907.75,2025-09,pago_tc
2025-09-14 00:00:00,COMPRA EN  BOLD*Orian,-21700.0,27452957.75,2025-09,entretenimiento
2025-09-15 00:00:00,ABONO INTERESES AHORROS,75.2,27453032.95,2025-09,intereses
2025-09-16 00:00:00,RETIRO CAJERO  UNIVERSIDAD IBA,-200000.0,27253032.95,2025-09,retiro
2025-09-18 00:00:00,ABONO INTERESES AHORROS,111.99,27253144.94,2025-09,intereses
2025-09-19 00:00:00,ABONO INTERESES AHORROS,37.01,27253181.95,2025-09,intereses
2025-09-19 00:00:00,PAGO PSE COMUNICACION CELULAR,-133296.0,27066013.95,2025-09,servicios
2025-09-19 00:00:00,PAGO APP ALCANOS DE COLOMBIA,-48280.0,27017733.95,2025-09,servicios
2025-09-19 00:00:00,COMPRA EN  SUPERMERCA,-53872.0,27199309.95,2025-09,supermercado
2025-09-20 00:00:00,COMPRA EN  SURTIPLAZA,-70700.0,26947070.86,2025-09,supermercado
2025-09-20 00:00:00,ABONO INTERESES AHORROS,36.91,27017770.86,2025-09,intereses
2025-09-21 00:00:00,COMPRA EN  SUPERMERCA,-47985.0,26899085.86,2025-09,supermercado
2025-09-24 00:00:00,ABONO INTERESES AHORROS,147.36,26899233.22,2025-09,intereses
2025-09-25 00:00:00,COMPRA EN  TIENDA D1,-45500.0,26853770.0,2025-09,supermercado
2025-09-25 00:00:00,ABONO INTERESES AHORROS,36.78,26899270.0,2025-09,intereses
2025-09-26 00:00:00,PAGO PSE COMUNICACION CELULAR,-32000.0,26760174.65,2025-09,servicios
2025-09-26 00:00:00,ABONO INTERESES AHORROS,36.65,26853806.65,2025-09,intereses
2025-09-26 00:00:00,COMPRA EN  SUPERMERCA,-61632.0,26792174.65,2025-09,supermercado
2025-09-27 00:00:00,ABONO INTERESES AHORROS,36.58,26760211.23,2025-09,intereses
2025-09-27 00:00:00,PAGO SUC VIRT TC MASTER PESOS,-18900.0,26741311.23,2025-09,pago_tc
2025-09-27 00:00:00,PAGO SUC VIRT TC MASTER PESOS,-35200.0,26706111.23,2025-09,pago_tc
2025-09-28 00:00:00,COMPRA EN  SUPERMERCA,-42522.0,26663625.75,2025-09,supermercado
2025-09-28 00:00:00,ABONO INTERESES AHORROS,36.52,26706147.75,2025-09,intereses
2025-09-29 00:00:00,ABONO INTERESES AHORROS,41.38,30288527.13,2025-09,intereses
2025-09-29 00:00:00,PAGO DE NOMI UNIV DE IBAGUE,3624860.0,30288485.75,2025-09,ingresos
2025-09-29 00:00:00,PAGO PSE Validda SAS,-76000.0,30212527.13,2025-09,otros
2025-09-30 00:00:00,ABONO INTERESES AHORROS,38.67,30212565.8,2025-09,intereses
2025-09-30 00:00:00,RETIRO CAJERO  UNIVERSIDAD IBA,-1000000.0,29212565.8,2025-09,retiro
2025-09-30 00:00:00,RETIRO CAJERO  UNIVERSIDAD IBA,-500000.0,28712565.8,2025-09,retiro
2025-09-30 00:00:00,TRASLADO VIRTUAL OTROS BANCOS,-240245.0,28472320.8,2025-09,transferencia
2025-09-30 00:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-120000.0,28352320.8,2025-09,transferencia
2025-09-30 00:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-120000.0,28232320.8,2025-09,transferencia
2025-10-01 05:00:00,IVA COMIS TRASLADO OTROS BCOS,-1387.0,28230933.8,,
2025-10-01 05:00:00,AJUSTE INTERES AHORROS DB,-0.01,28230933.79,,
2025-10-01 05:00:00,PAGO INTERBANC UNIVERSIDAD DEL,376273.0,28607206.79,,
2025-10-01 05:00:00,COMISION TRASLADO OTROS BANCOS,-7300.0,28599906.79,,
2025-10-03 05:00:00,ABONO INTERESES AHORROS,78.34,28599985.13,,
2025-10-03 05:00:00,PAGO PSE Wingo Aerorepublica,-2606588.0,25993397.130000003,,
2025-10-04 05:00:00,COMPRA EN  LEVIS ACQU,-319900.0,25673497.130000003,,
2025-10-04 05:00:00,ABONO INTERESES AHORROS,35.6,25673532.73,,
2025-10-05 05:00:00,PAGO PSE COMUNICACION CELULAR,-32000.0,25641532.73,,
2025-10-05 05:00:00,COMPRA EN  DROGUERIA,-35200.0,25606332.73,,
2025-10-05 05:00:00,COMPRA EN  TAN BELLO,-88000.0,25518332.73,,
2025-10-05 05:00:00,ABONO INTERESES AHORROS,35.16,25518367.89,,
2025-10-09 05:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-152950.0,25365417.89,,
2025-10-09 05:00:00,ABONO INTERESES AHORROS,139.8,25365557.69,,
2025-10-10 05:00:00,PAGO DE NOMI UNIV DE IBAGUE,3706460.0,29072017.69,,
2025-10-10 05:00:00,ABONO INTERESES AHORROS,34.74,29072052.43,,
2025-10-11 05:00:00,ABONO INTERESES AHORROS,39.82,29072092.25,,
2025-10-11 05:00:00,COMPRA EN  TJV AEROPU,-14400.0,29057692.25,,
2025-10-12 05:00:00,ABONO INTERESES AHORROS,39.8,29057732.05,,
2025-10-12 05:00:00,COMPRA EN  SUPERMERCA,-34901.0,29022831.05,,
2025-10-12 05:00:00,COMPRA EN  JUAN VALDE,-34800.0,28988031.05,,
2025-10-13 05:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-122100.0,28865931.05,,
2025-10-13 05:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-122100.0,28743831.05,,
2025-10-13 05:00:00,ABONO INTERESES AHORROS,39.7,28743870.75,,
2025-10-13 05:00:00,COMPRA EN  TIENDA D1,-34140.0,28709730.75,,
2025-10-13 05:00:00,RETIRO CAJERO,-2000000.0,26709730.75,,
2025-10-13 05:00:00,COMPRA EN  SUPERMERCA,-29000.0,26680730.75,,
2025-10-14 05:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-4281.0,26676449.75,,
2025-10-14 05:00:00,PAGO PSE MOVII SA,-200000.0,26476449.75,,
2025-10-14 05:00:00,ABONO INTERESES AHORROS,36.54,26476486.29,,
2025-10-16 05:00:00,COMPRA EN  SUPERMERCA,-82330.0,26394156.29,,
2025-10-16 05:00:00,ABONO INTERESES AHORROS,72.52,26394228.810000002,,
2025-10-18 05:00:00,COMPRA EN  HOMECENTER,-295900.0,26098328.810000002,,
2025-10-18 05:00:00,COMPRA EN  EXITO WOW,-159940.0,25938388.810000002,,
2025-10-18 05:00:00,ABONO INTERESES AHORROS,72.3,25938461.11,,
2025-10-18 05:00:00,COMPRA EN  FUENTE DE,-56200.0,25882261.11,,
2025-10-19 05:00:00,COMPRA EN  SUPERMERCA,-150964.0,25731297.11,,
2025-10-19 05:00:00,ABONO INTERESES AHORROS,35.45,25731332.560000002,,
2025-10-20 05:00:00,COMPRA EN  TIENDA D1,-18290.0,25713042.560000002,,
2025-10-20 05:00:00,ABONO INTERESES AHORROS,35.24,25713077.8,,
2025-10-21 05:00:00,ABONO INTERESES AHORROS,35.22,25713113.020000003,,
2025-10-21 05:00:00,PAGO SUC VIRT TC MASTER DOLAR,-663011.46,25050101.560000002,,
2025-10-21 05:00:00,PAGO SUC VIRT TC MASTER PESOS,-124200.0,24925901.560000002,,
2025-10-22 05:00:00,COMPRA EN  JUAN VALDE,-39900.0,24886001.560000002,,
2025-10-22 05:00:00,ABONO INTERESES AHORROS,34.14,24886035.700000003,,
2025-10-22 05:00:00,RETIRO CAJERO,-500000.0,24386035.700000003,,
2025-10-23 05:00:00,COMPRA EN  SUPERMERCA,-34603.0,24351432.700000003,,
2025-10-23 05:00:00,ABONO INTERESES AHORROS,33.4,24351466.1,,
2025-10-25 05:00:00,ABONO INTERESES AHORROS,66.7,24351532.8,,
2025-10-25 05:00:00,COMPRA EN  SUPERMERCA,-159383.0,24192149.8,,
2025-10-25 05:00:00,RETIRO CAJERO,-200000.0,23992149.8,,
2025-10-26 05:00:00,COMPRA EN  SUPERMERCA,-41985.0,23950164.8,,
2025-10-26 05:00:00,ABONO INTERESES AHORROS,32.86,23950197.660000004,,
2025-10-27 05:00:00,PAGO PSE COMUNICACION CELULAR,-32000.0,23918197.660000004,,
2025-10-27 05:00:00,PAGO PSE COMUNICACION CELULAR,-133296.0,23784901.660000004,,
2025-10-27 05:00:00,ABONO INTERESES AHORROS,32.8,23784934.46,,
2025-10-29 05:00:00,RETIRO CAJERO,-100000.0,23684934.46,,
2025-10-29 05:00:00,ABONO INTERESES AHORROS,65.16,23684999.62,,
2025-10-29 05:00:00,COMPRA EN  UNIVERSIDA,-5300.0,23679699.62,,
2025-10-30 05:00:00,PAGO SUC VIRT TC MASTER DOLAR,-194264.5,23485435.12,,
2025-10-30 05:00:00,COMPRA EN  SUPERMERCA,-35400.0,23450035.12,,
2025-10-30 05:00:00,ABONO INTERESES AHORROS,32.43,23450067.55,,
2025-10-30 05:00:00,PAGO SUC VIRT TC MASTER PESOS,-18900.0,23431167.55,,
2025-10-30 05:00:00,RETIRO CAJERO,-1000000.0,22431167.55,,
2025-10-30 05:00:00,PAGO DE NOMI UNIV DE IBAGUE,3624860.0,26056027.55,,
2025-10-31 05:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-119350.0,25936677.55,,
2025-10-31 05:00:00,COMPRA EN  SUPERMERCA,-59530.0,25877147.55,,
2025-10-31 05:00:00,COMPRA EN  SONATA CAF,-59400.0,25817747.55,,
2025-10-31 05:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-119350.0,25698397.55,,
2025-10-31 05:00:00,ABONO INTERESES AHORROS,35.69,25698433.240000002,,
2025-10-31 05:00:00,TRASLADO VIRTUAL OTROS BANCOS,-241545.0,25456888.240000002,,
2025-10-31 05:00:00,ABONO INTERESES AHORROS,34.87,25456923.110000003,,
2025-11-01 05:00:00,IVA COMIS TRASLADO OTROS BCOS,-1387.0,25455536.110000003,,
2025-11-01 05:00:00,COMPRA EN  SURTIPLAZA,-159300.0,25296236.110000003,,
2025-11-01 05:00:00,COMISION TRASLADO OTROS BANCOS,-7300.0,25288936.110000003,,
2025-11-01 05:00:00,AJUSTE INTERES AHORROS DB,-0.01,25288936.1,,
2025-11-02 05:00:00,ABONO INTERESES AHORROS,34.64,25288970.740000002,,
2025-11-02 05:00:00,COMPRA EN  FUENTE DE,-48000.0,25240970.740000002,,
2025-11-02 05:00:00,PAGO PSE COMUNICACION CELULAR,-32000.0,25208970.740000002,,
2025-11-03 05:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-80000.0,25128970.740000002,,
2025-11-03 05:00:00,PAGO APP IBAL SA ESP OFICIAL,-39200.0,25089770.740000002,,
2025-11-03 05:00:00,PAGO APP CELSIA COLOMBIA TOLI,-94853.0,24994917.740000002,,
2025-11-03 05:00:00,COMPRA EN  SUPERMERCA,-34806.0,24960111.740000002,,
2025-11-03 05:00:00,ABONO INTERESES AHORROS,34.53,24960146.270000003,,
2025-11-04 05:00:00,RETIRO CAJERO,-1000000.0,23960146.270000003,,
2025-11-04 05:00:00,SALDO A FAVOR TARJETA CREDITO,2090.02,23962236.29,,
2025-11-04 05:00:00,ABONO INTERESES AHORROS,34.19,23962270.48,,
2025-11-05 05:00:00,PAGO PSE Wingo Aerorepublica,-3040482.0,20921788.48,,
2025-11-05 05:00:00,ABONO INTERESES AHORROS,32.82,20921821.3,,
2025-11-07 05:00:00,ABONO INTERESES AHORROS,57.32,20921878.62,,
2025-11-07 05:00:00,COMPRA EN  SUPERMERCA,-33523.0,20888355.62,,
2025-11-08 05:00:00,COMPRA EN  FUENTE DE,-28800.0,20859555.62,,
2025-11-08 05:00:00,ABONO INTERESES AHORROS,28.61,20859584.230000004,,
2025-11-13 05:00:00,PAGO QR ELECTROSERVIC,-17000.0,20842584.230000004,,
2025-11-13 05:00:00,ABONO INTERESES AHORROS,142.85,20842727.080000002,,
2025-11-14 05:00:00,PAGO DE NOMI UNIV DE IBAGUE,3706460.0,24549187.080000002,,
2025-11-14 05:00:00,RETIRO CAJERO,-1000000.0,23549187.080000002,,
2025-11-14 05:00:00,ABONO INTERESES AHORROS,28.55,23549215.630000003,,
2025-11-15 05:00:00,ABONO INTERESES AHORROS,32.25,23549247.880000003,,
2025-11-15 05:00:00,COMPRA EN  FUENTE DE,-38400.0,23510847.880000003,,
2025-11-15 05:00:00,COMPRA EN  FONDANT CA,-41000.0,23469847.880000003,,
2025-11-15 05:00:00,COMPRA EN  SUPERMERCA,-27796.0,23442051.880000003,,
2025-11-16 05:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-122100.0,23319951.880000003,,
2025-11-16 05:00:00,ABONO INTERESES AHORROS,32.11,23319983.990000002,,
2025-11-16 05:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-122100.0,23197883.990000002,,
2025-11-18 05:00:00,PAGO PSE MOVII SA,-200000.0,22997883.990000002,,
2025-11-18 05:00:00,ABONO INTERESES AHORROS,63.54,22997947.53,,
2025-11-18 05:00:00,RETIRO CAJERO,-20000.0,22977947.53,,
2025-11-19 05:00:00,ABONO INTERESES AHORROS,31.47,22977979.0,,
2025-11-19 05:00:00,PAGO PSE COMUNICACION CELULAR,-133296.0,22844683.0,,
2025-11-20 05:00:00,ABONO INTERESES AHORROS,31.29,22844714.290000003,,
2025-11-20 05:00:00,COMPRA EN  TIENDA D1,-18450.0,22826264.290000003,,
2025-11-23 05:00:00,ABONO INTERESES AHORROS,93.78,22826358.07,,
2025-11-23 05:00:00,COMPRA EN  METRO IBAG,-141540.0,22684818.07,,
2025-11-26 05:00:00,TRANSF QR JOHAN GUZMAN GUZMAN,-199367.0,22485451.07,,
2025-11-26 05:00:00,ABONO INTERESES AHORROS,93.21,22485544.28,,
2025-11-26 05:00:00,RETIRO CAJERO,-100000.0,22385544.28,,
2025-11-26 05:00:00,COMPRA EN  SURTIPLAZA,-195350.0,22190194.28,,
2025-11-27 05:00:00,ABONO INTERESES AHORROS,30.39,22190224.67,,
2025-11-27 05:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-237500.0,21952724.67,,
2025-11-28 05:00:00,TRASLADO VIRTUAL OTROS BANCOS,-250765.0,21701959.67,,
2025-11-28 05:00:00,ABONO INTERESES AHORROS,30.07,21701989.740000002,,
2025-11-28 05:00:00,PAGO DE NOMI UNIV DE IBAGUE,3903060.0,25605049.740000002,,
2025-11-28 05:00:00,RETIRO CAJERO,-1000000.0,24605049.740000002,,
2025-11-29 05:00:00,IVA COMIS TRASLADO OTROS BCOS,-1387.0,24603662.740000002,,
2025-11-29 05:00:00,AJUSTE INTERES AHORROS DB,-0.01,24603662.730000004,,
2025-11-29 05:00:00,COMPRA EN  EXITO WOW,-98087.0,24505575.730000004,,
2025-11-29 05:00:00,ABONO INTERESES AHORROS,33.7,24505609.430000003,,
2025-11-29 05:00:00,PAGO PSE COMUNICACION CELULAR,-32000.0,24473609.430000003,,
2025-11-29 05:00:00,COMISION TRASLADO OTROS BANCOS,-7300.0,24466309.430000003,,
2025-11-30 05:00:00,ABONO INTERESES AHORROS,33.22,24466342.650000002,,
2025-11-30 05:00:00,COMPRA EN  SUPERMERCA,-165580.0,24300762.650000002,,
2025-11-30 05:00:00,ABONO INTERESES AHORROS,33.51,24300796.160000004,,
2025-11-30 05:00:00,COMPRA EN  TIENDA D1,-48350.0,24252446.160000004,,
2025-12-01 05:00:00,PAGO APP CELSIA COLOMBIA TOLI,-101414.0,24151032.160000004,,
2025-12-01 05:00:00,PAGO APP ALCANOS DE COLOMBIA,-56760.0,24094272.160000004,,
2025-12-03 05:00:00,PAGO AUTOM TC MASTER PESOS,-35200.0,24059072.160000004,,
2025-12-03 05:00:00,ABONO INTERESES AHORROS,66.0,24059138.160000004,,
2025-12-03 05:00:00,RETIRO CAJERO,-200000.0,23859138.160000004,,
2025-12-03 05:00:00,COMPRA EN  SUPERMERCA,-115800.0,23743338.160000004,,
2025-12-04 05:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-128650.0,23614688.160000004,,
2025-12-04 05:00:00,TRANSFERENCIA CTA SUC VIRTUAL,-128650.0,23486038.160000004,,
2025-12-04 05:00:00,ABONO INTERESES AHORROS,32.52,23486070.68,,
2025-12-06 05:00:00,ABONO INTERESES AHORROS,64.34,23486135.020000003,,
2025-12-06 05:00:00,PAGO PSE COMUNICACION CELULAR,-133296.0,23352839.020000003,,
2025-12-06 05:00:00,COMPRA EN  SUPERMERCA,-159517.0,23193322.020000003,,
2025-12-06 05:00:00,COMPRA EN  SURTIPLAZA,-52100.0,23141222.020000003,,
2025-12-07 05:00:00,COMPRA EN  SUPERTIEND,-202226.0,22938996.020000003,,
2025-12-07 05:00:00,COMPRA EN  LITTLE MIC,-54064.0,22884932.020000003,,
2025-12-07 05:00:00,COMPRA EN  SUPERMERCA,-42850.0,22842082.020000003,,
2025-12-07 05:00:00,COMPRA EN  SUPERMERCA,-57140.0,22784942.020000003,,
