Transaction Date,Transaction Time,Time Zone,Transaction ID,Description,Credit Amount,Debit Amount,Currency,Transfer Amount,Transfer Amount Currency,Status,Running Balance,Additional Description,Store Name,Source,Target,Reference ID
05/14/2025,21:53:04,UTC,838047777,Payment from Jala University,588.00,,USD,588.00,USD,Completed,588.00,PrCT-SS25-C1-T5-M2 8W SPA - A. La Cruz,,Jala University,USD balance,
