Transaction Date,Transaction Time,Time Zone,Transaction ID,Description,Credit Amount,Debit Amount,Currency,Transfer Amount,Transfer Amount Currency,Status,Running Balance,Additional Description,Store Name,Source,Target,Reference ID
07/07/2025,14:08:37,UTC,860105723,Payment from Jala University,588.00,,USD,588.00,USD,Completed,1176.00,PrCT-SS25-C1-T5-M3 8W SPA - a. Cruz,,Jala University,USD balance,
