Transaction Date,Transaction Time,Time Zone,Transaction ID,Description,Credit Amount,Debit Amount,Currency,Transfer Amount,Transfer Amount Currency,Status,Running Balance,Additional Description,Store Name,Source,Target,Reference ID
12/29/2025,22:33:34,UTC,932422657,Payment from Jala University,588.00,,USD,588.00,USD,Completed,1814.37,PrCT-FS25-M3-C1to6 8W SPA - A. La Cruz,,Jala University,USD balance,
