DESCRIPCION
ABONO INTERESES AHORROS
TRANSFERENCIA A NEQUI
COMPRA EN  IGSA HL S
COMPRA INTL  PAYPAL  DISNEYPLU
PAGO AUTOM TC MASTER PESOS
ABONO INTERESES AHORROS
ABONO INTERESES AHORROS
TRANSFERENCIA A NEQUI
TRANSFERENCIA A NEQUI
COMPRA EN  BOLD*Ances
COMPRA EN  BOLD*BUNNY
COMPRA EN  BOLD*Oroju
PAGO PSE COMUNICACION CELULAR
ABONO INTERESES AHORROS
TRANSFERENCIA A NEQUI
COMPRA EN  BOLD*Velve
COMPRA EN  PIPE PARRI
RETIRO CAJERO  UNICENTRO TUNJA
ABONO INTERESES AHORROS
COMPRA EN  TENAMPA PA
ABONO INTERESES AHORROS
RETIRO CAJERO  PLAZA DEL BOSQU
ABONO INTERESES AHORROS
COMPRA EN  SUPERMERCA
COMPRA EN  TOSTAO CAF
TRANSFERENCIA CTA SUC VIRTUAL
ABONO INTERESES AHORROS
COMPRA EN  SUPERMERCA
COMPRA EN  TIENDA D1
ABONO INTERESES AHORROS
COMPRA EN  JHON PEZ F
COMPRA EN  FUENTE DE
RETIRO CAJERO  UNIVERSIDAD IBA
ABONO INTERESES AHORROS
COMPRA EN  EXITO WOW
ABONO INTERESES AHORROS
COMPRA EN  SUPERMERCA
PAGO PSE COMUNICACION CELULAR
ABONO INTERESES AHORROS
COMPRA EN  SUPERMERCA
PAGO DE NOMI UNIV DE IBAGUE
ABONO INTERESES AHORROS
RETIRO CAJERO  MF PLAZAS DEL B
ABONO INTERESES AHORROS
ABONO INTERESES AHORROS
COMPRA EN  SUPERMERCA
ABONO INTERESES AHORROS
COMPRA EN  SUPERMERCA
COMPRA EN  TIENDA D1
COMPRA EN  FUENTE DE
ABONO INTERESES AHORROS
COMPRA EN  SURTIPLAZA
PAGO PSE COMUNICACION CELULAR
ABONO INTERESES AHORROS
COMPRA EN  SUPERMERCA
COMPRA EN  DROG MEDIC
COMPRA EN  BOLD*SUAN
COMPRA EN  DROGUERIA
ABONO INTERESES AHORROS
ABONO INTERESES AHORROS
COMPRA EN  DROGUERIA
ABONO INTERESES AHORROS
COMPRA EN  SUPERMERCA
ABONO INTERESES AHORROS
COMPRA EN  SUPERMERCA
PAGO IBAL S.A. ESP
PAGO SUC VIRT TC MASTER PESOS
COMPRA EN  DROGUERIA
PAGO APP ALCANOS DE COLOMBIA
ABONO INTERESES AHORROS
ABONO INTERESES AHORROS
PAGO SUC VIRT TC MASTER PESOS
COMPRA EN  SUPERMERCA
PAGO PSE MOVII SA
PAGO DE NOMI UNIV DE IBAGUE
ABONO INTERESES AHORROS
COMPRA EN  SUPERMERCA
RETIRO CAJERO  PLAZA DEL BOSQU
ABONO INTERESES AHORROS
TRASLADO VIRTUAL OTROS BANCOS
TRANSFERENCIA CTA SUC VIRTUAL
AJUSTE INTERES AHORROS DB
COMISION TRASLADO OTROS BANCOS
IVA COMIS TRASLADO OTROS BCOS
ABONO INTERESES AHORROS
COMPRA EN  SURTIPLAZA
COMPRA EN  SUPERMERCA
COMPRA EN  TOSTAO CAF
ABONO INTERESES AHORROS
COMPRA EN  SURTIPLAZA
COMPRA INTL  PAYPAL  DISNEYPLU
ABONO INTERESES AHORROS
COMPRA EN  SUPERMERCA
RETIRO CAJERO  PLAZA DEL BOSQU
COMPRA EN  TIENDA D1
PAGO PSE COMUNICACION CELULAR
ABONO INTERESES AHORROS
ABONO INTERESES AHORROS
COMPRA EN  TIENDA D1
COMPRA EN  JHON PEZ F
PAGO PSE COMUNICACION CELULAR
ABONO INTERESES AHORROS
RETIRO CAJERO  PLAZA DEL BOSQU
ABONO INTERESES AHORROS
COMPRA EN  EXITO WOW
COMPRA EN  SUPERMERCA
COMPRA EN  SURTIPLAZA
ABONO INTERESES AHORROS
ABONO INTERESES AHORROS
RETIRO CAJERO  UNIVERSIDAD IBA
RETIRO CAJERO  UNIVERSIDAD IBA
ABONO INTERESES AHORROS
PAGO DE NOMI UNIV DE IBAGUE
ABONO INTERESES AHORROS
RETIRO CAJERO  UNIVERSIDAD IBA
RETIRO CAJERO  UNIVERSIDAD IBA
ABONO INTERESES AHORROS
COMPRA EN  FUENTE DE
COMPRA EN  BOLD*SUAN
COMPRA EN  METRO IBAG
COMPRA EN  JHON PEZ F
ABONO INTERESES AHORROS
COMPRA EN  SUPERMERCA
RETIRO CAJERO  PLAZA DEL BOSQU
ABONO INTERESES AHORROS
TRANSFERENCIA CTA SUC VIRTUAL
COMPRA EN  SUPERMERCA
ABONO INTERESES AHORROS
ABONO INTERESES AHORROS
COMPRA EN  SUPERMERCA
ABONO INTERESES AHORROS
TRANSFERENCIA CTA SUC VIRTUAL
COMPRA EN  SUPERMERCA
COMPRA EN  SUPERMERCA
ABONO INTERESES AHORROS
ABONO INTERESES AHORROS
PAGO IBAL S.A. ESP
PAGO APP ALCANOS DE COLOMBIA
PAGO DE NOMI UNIV DE IBAGUE
ABONO INTERESES AHORROS
COMPRA EN  SUPERMERCA
COMPRA EN  SUPERTIEND
RETIRO CAJERO  MF PLAZAS DEL B
TRANSFERENCIA CTA SUC VIRTUAL
TRANSFERENCIA CTA SUC VIRTUAL
ABONO INTERESES AHORROS
COMPRA EN  EXITO WOW
COMPRA EN  SUPERMERCA
COMPRA EN  NATURALS A
PAGO PSE MOVII SA
TRASLADO VIRTUAL OTROS BANCOS
AJUSTE INTERES AHORROS DB
COMISION TRASLADO OTROS BANCOS
IVA COMIS TRASLADO OTROS BCOS
ABONO INTERESES AHORROS
PAGO PSE COMUNICACION CELULAR
COMPRA INTL  PAYPAL  DISNEYPLU
COMPRA EN  TIENDA D1
RETIRO CAJERO  PLAZA DEL BOSQU
PAGO AUTOM TC MASTER PESOS
ABONO INTERESES AHORROS
TRANSFERENCIA CTA SUC VIRTUAL
ABONO INTERESES AHORROS
ABONO INTERESES AHORROS
PAGO PSE COMUNICACION CELULAR
TRANSFERENCIA CTA SUC VIRTUAL
ABONO INTERESES AHORROS
COMPRA EN  JHON PEZ F
COMPRA EN  METRO IBAG
RETIRO CAJERO  CAJERO AUTO C.C
COMPRA EN  FALABELLA
COMPRA EN  SUPERMERCA
COMPRA EN  SUPERTIEND
PAGO PSE COMUNICACION CELULAR
ABONO INTERESES AHORROS
PAGO DE NOMI UNIV DE IBAGUE
ABONO INTERESES AHORROS
COMPRA EN  SUPERTIEND
RETIRO CAJERO  PLAZA DEL BOSQU
TRANSFERENCIA CTA SUC VIRTUAL
TRANSFERENCIA CTA SUC VIRTUAL
TRANSFERENCIA CTA SUC VIRTUAL
ABONO INTERESES AHORROS
ABONO INTERESES AHORROS
COMPRA EN  SUPERMERCA
ABONO INTERESES AHORROS
COMPRA EN  FONDANT CA
COMPRA EN  SURTIPLAZA
TRANSFERENCIA CTA SUC VIRTUAL
ABONO INTERESES AHORROS
COMPRA EN  SUPERTIEND
COMPRA EN  SUPERTIEND
PAGO APP ALCANOS DE COLOMBIA
RETIRO CAJERO  UNIVERSIDAD IBA
ABONO INTERESES AHORROS
PAGO INTERBANC DLOCAL COLOMBIA
ABONO INTERESES AHORROS
PAGO IBAL S.A. ESP
PAGO DE NOMI UNIV DE IBAGUE
ABONO INTERESES AHORROS
RETIRO CAJERO  PLAZA DEL BOSQU
TRASLADO VIRTUAL OTROS BANCOS
TRANSFERENCIA CTA SUC VIRTUAL
AJUSTE INTERES AHORROS DB
COMISION TRASLADO OTROS BANCOS
IVA COMIS TRASLADO OTROS BCOS
ABONO INTERESES AHORROS
COMPRA EN  JUAN VALDE
COMPRA EN  JHON PEZ F
COMPRA EN  SURTIPLAZA
COMPRA EN  TIENDA D1
COMPRA EN  TIENDA D1
COMPRA EN  TOSTAO CAF
COMPRA EN  JUAN VALDE
COMPRA EN  METRO IBAG
ABONO INTERESES AHORROS
